Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
ZAF,2002-05-01,2002-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2002,2002,%,15.562567,E,
ZAF,2003-05-01,2003-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2003,2003,%,11.277382,E,
ZAF,2004-05-01,2004-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2004,2004,%,1.719109,E,
ZAF,2005-05-01,2005-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2005,2005,%,0.681481,E,
ZAF,2006-05-01,2006-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2006,2006,%,5.320155,E,
ZAF,2007-05-01,2007-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2007,2007,%,9.035997,E,
ZAF,2008-05-01,2008-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2008,2008,%,15.530142,E,
ZAF,2009-05-01,2009-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2009,2009,%,12.304241,E,
ZAF,2010-05-01,2010-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2010,2010,%,0.597618,E,
ZAF,2011-05-01,2011-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2011,2011,%,6.138604,E,
ZAF,2012-05-01,2012-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2012,2012,%,6.902993,E,
ZAF,2013-05-01,2013-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2013,2013,%,5.933681,E,
ZAF,2014-05-01,2014-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2014,2014,%,9.555190,E,
ZAF,2015-05-01,2015-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2015,2015,%,4.210533,E,
ZAF,2016-05-01,2016-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2016,2016,%,11.976951,E,
ZAF,2017-05-01,2017-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2017,2017,%,6.829828,E,
ZAF,2018-05-01,2018-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2018,2018,%,2.774480,E,
ZAF,2019-05-01,2019-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2019,2019,%,3.521096,E,
ZAF,2020-05-01,2020-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2020,2020,%,4.194984,E,
ZAF,2021-05-01,2021-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2021,2021,%,6.746454,E,
ZAF,2022-05-01,2022-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2022,2022,%,7.543348,E,
ZAF,2001-06-01,2001-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2001,2001,%,3.171457,E,
ZAF,2002-06-01,2002-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2002,2002,%,17.779323,E,
ZAF,2003-06-01,2003-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2003,2003,%,8.999999,E,
ZAF,2004-06-01,2004-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2004,2004,%,1.445664,E,
ZAF,2005-06-01,2005-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2005,2005,%,0.726210,E,
ZAF,2006-06-01,2006-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2006,2006,%,6.393696,E,
ZAF,2007-06-01,2007-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2007,2007,%,9.142062,E,
ZAF,2008-06-01,2008-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2008,2008,%,16.867628,E,
ZAF,2009-06-01,2009-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2009,2009,%,10.109897,E,
ZAF,2010-06-01,2010-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2010,2010,%,0.399198,E,
ZAF,2011-06-01,2011-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2011,2011,%,6.958247,E,
ZAF,2012-06-01,2012-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2012,2012,%,6.133829,E,
ZAF,2013-06-01,2013-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2013,2013,%,6.304724,E,
ZAF,2014-06-01,2014-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2014,2014,%,9.719944,E,
ZAF,2015-06-01,2015-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2015,2015,%,4.054051,E,
ZAF,2016-06-01,2016-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2016,2016,%,11.976951,E,
ZAF,2017-06-01,2017-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2017,2017,%,6.829828,E,
ZAF,2018-06-01,2018-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2018,2018,%,2.895048,E,
ZAF,2019-06-01,2019-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2019,2019,%,3.751484,E,
ZAF,2020-06-01,2020-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2020,2020,%,4.067826,E,
ZAF,2021-06-01,2021-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2021,2021,%,6.623202,E,
ZAF,2022-06-01,2022-06-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7006,June,2022,2022,%,8.859476,E,
ZAF,2001-07-01,2001-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2001,2001,%,3.667000,E,
ZAF,2002-07-01,2002-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2002,2002,%,18.814723,E,
ZAF,2003-07-01,2003-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2003,2003,%,7.503745,E,
ZAF,2004-07-01,2004-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2004,2004,%,0.889877,E,
ZAF,2005-07-01,2005-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2005,2005,%,2.081033,E,
ZAF,2006-07-01,2006-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2006,2006,%,6.115847,E,
ZAF,2007-07-01,2007-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2007,2007,%,9.783695,E,
ZAF,2008-07-01,2008-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2008,2008,%,17.640767,E,
ZAF,2009-07-01,2009-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2009,2009,%,7.559392,E,
ZAF,2010-07-01,2010-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2010,2010,%,1.204823,E,
ZAF,2011-07-01,2011-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2011,2011,%,7.539674,E,
ZAF,2012-07-01,2012-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2012,2012,%,5.350560,E,
ZAF,2013-07-01,2013-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2013,2013,%,6.654996,E,
ZAF,2014-07-01,2014-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2014,2014,%,9.195393,E,
ZAF,2015-07-01,2015-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2015,2015,%,4.210533,E,
ZAF,2016-07-01,2016-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2016,2016,%,12.554067,E,
ZAF,2017-07-01,2017-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2017,2017,%,6.410294,E,
ZAF,2018-07-01,2018-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2018,2018,%,3.012065,E,
ZAF,2019-07-01,2019-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2019,2019,%,3.508742,E,
ZAF,2020-07-01,2020-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2020,2020,%,4.180843,E,
ZAF,2021-07-01,2021-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2021,2021,%,6.724498,E,
ZAF,2022-07-01,2022-07-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7007,July,2022,2022,%,9.857716,E,
ZAF,2001-08-01,2001-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2001,2001,%,3.956472,E,
ZAF,2002-08-01,2002-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2002,2002,%,20.299834,E,
ZAF,2003-08-01,2003-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2003,2003,%,5.730236,E,
ZAF,2004-08-01,2004-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2004,2004,%,0.639261,E,
ZAF,2005-08-01,2005-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2005,2005,%,2.402646,E,
ZAF,2006-08-01,2006-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2006,2006,%,6.526433,E,
ZAF,2007-08-01,2007-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2007,2007,%,10.772155,E,
ZAF,2008-08-01,2008-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2008,2008,%,17.253384,E,
ZAF,2009-08-01,2009-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2009,2009,%,6.623936,E,
ZAF,2010-08-01,2010-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2010,2010,%,1.603207,E,
ZAF,2011-08-01,2011-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2011,2011,%,7.100587,E,
ZAF,2012-08-01,2012-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2012,2012,%,4.972386,E,
ZAF,2013-08-01,2013-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2013,2013,%,7.368408,E,
ZAF,2014-08-01,2014-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2014,2014,%,9.477136,E,
ZAF,2015-08-01,2015-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2015,2015,%,4.179100,E,
ZAF,2016-08-01,2016-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2016,2016,%,12.750679,E,
ZAF,2017-08-01,2017-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2017,2017,%,5.209730,E,
ZAF,2018-08-01,2018-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2018,2018,%,3.140052,E,
ZAF,2019-08-01,2019-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2019,2019,%,4.215487,E,
ZAF,2020-08-01,2020-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2020,2020,%,3.707826,E,
ZAF,2021-08-01,2021-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2021,2021,%,6.825581,E,
ZAF,2022-08-01,2022-08-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7008,August,2022,2022,%,11.561855,E,
ZAF,2001-09-01,2001-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2001,2001,%,4.635117,E,
ZAF,2002-09-01,2002-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2002,2002,%,21.477185,E,
ZAF,2003-09-01,2003-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2003,2003,%,3.574520,E,
ZAF,2004-09-01,2004-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2004,2004,%,0.848872,E,
ZAF,2005-09-01,2005-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2005,2005,%,2.690767,E,
ZAF,2006-09-01,2006-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2006,2006,%,7.242678,E,
ZAF,2007-09-01,2007-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2007,2007,%,11.652681,E,
ZAF,2008-09-01,2008-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2008,2008,%,16.870365,E,
ZAF,2009-09-01,2009-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2009,2009,%,5.052633,E,
ZAF,2010-09-01,2010-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2010,2010,%,1.402808,E,
ZAF,2011-09-01,2011-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2011,2011,%,8.498021,E,
ZAF,2012-09-01,2012-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2012,2012,%,5.828782,E,
ZAF,2013-09-01,2013-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2013,2013,%,6.196209,E,
ZAF,2014-09-01,2014-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2014,2014,%,8.589959,E,
ZAF,2015-09-01,2015-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2015,2015,%,4.328384,E,
ZAF,2016-09-01,2016-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2016,2016,%,12.732434,E,
ZAF,2017-09-01,2017-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2017,2017,%,5.076188,E,
ZAF,2018-09-01,2018-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2018,2018,%,3.502360,E,
ZAF,2019-09-01,2019-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2019,2019,%,4.084021,E,
ZAF,2020-09-01,2020-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2020,2020,%,3.587461,E,
ZAF,2021-09-01,2021-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2021,2021,%,6.709945,E,
ZAF,2022-09-01,2022-09-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7009,September,2022,2022,%,11.967545,E,
ZAF,2001-10-01,2001-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2001,2001,%,6.324112,E,
ZAF,2002-10-01,2002-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2002,2002,%,21.820996,E,
ZAF,2003-10-01,2003-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2003,2003,%,2.338450,E,
ZAF,2004-10-01,2004-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2004,2004,%,1.038632,E,
ZAF,2005-10-01,2005-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2005,2005,%,2.179268,E,
ZAF,2006-10-01,2006-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2006,2006,%,8.343406,E,
ZAF,2007-10-01,2007-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2007,2007,%,12.133226,E,
ZAF,2008-10-01,2008-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2008,2008,%,15.954696,E,
ZAF,2009-10-01,2009-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2009,2009,%,5.010455,E,
ZAF,2010-10-01,2010-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2010,2010,%,0.994027,E,
ZAF,2011-10-01,2011-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2011,2011,%,10.236231,E,
ZAF,2012-10-01,2012-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2012,2012,%,6.249984,E,
ZAF,2013-10-01,2013-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2013,2013,%,4.537824,E,
ZAF,2014-10-01,2014-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2014,2014,%,7.717044,E,
ZAF,2015-10-01,2015-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2015,2015,%,5.074595,E,
ZAF,2016-10-01,2016-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2016,2016,%,12.784086,E,
ZAF,2017-10-01,2017-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2017,2017,%,4.911860,E,
ZAF,2018-10-01,2018-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2018,2018,%,3.001217,E,
ZAF,2019-10-01,2019-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2019,2019,%,3.846194,E,
ZAF,2020-10-01,2020-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2020,2020,%,5.162677,E,
ZAF,2021-10-01,2021-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2021,2021,%,6.189947,E,
ZAF,2022-10-01,2022-10-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7010,October,2022,2022,%,11.959822,E,
ZAF,2001-11-01,2001-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2001,2001,%,8.523286,E,
ZAF,2002-11-01,2002-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2002,2002,%,20.538523,E,
ZAF,2003-11-01,2003-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2003,2003,%,2.350464,E,
ZAF,2004-11-01,2004-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2004,2004,%,1.210104,E,
ZAF,2005-11-01,2005-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2005,2005,%,1.942937,E,
ZAF,2006-11-01,2006-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2006,2006,%,8.023451,E,
ZAF,2007-11-01,2007-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2007,2007,%,12.831587,E,
ZAF,2008-11-01,2008-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2008,2008,%,15.558161,E,
ZAF,2009-11-01,2009-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2009,2009,%,4.149372,E,
ZAF,2010-11-01,2010-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2010,2010,%,1.195223,E,
ZAF,2011-11-01,2011-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2011,2011,%,10.826777,E,
ZAF,2012-11-01,2012-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2012,2012,%,7.104798,E,
ZAF,2013-11-01,2013-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2013,2013,%,3.980089,E,
ZAF,2014-11-01,2014-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2014,2014,%,7.336529,E,
ZAF,2015-11-01,2015-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2015,2015,%,5.497818,E,
ZAF,2016-11-01,2016-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2016,2016,%,12.394296,E,
ZAF,2017-11-01,2017-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2017,2017,%,4.761901,E,
ZAF,2018-11-01,2018-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2018,2018,%,3.110089,E,
ZAF,2019-11-01,2019-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2019,2019,%,3.712314,E,
ZAF,2020-11-01,2020-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2020,2020,%,5.480913,E,
ZAF,2021-11-01,2021-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2021,2021,%,5.620382,E,
ZAF,2022-11-01,2022-11-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7011,November,2022,2022,%,12.449850,E,
ZAF,2001-12-01,2001-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2001,2001,%,11.420035,E,
ZAF,2002-12-01,2002-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2002,2002,%,18.035216,E,
ZAF,2003-12-01,2003-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2003,2003,%,1.613140,E,
ZAF,2004-12-01,2004-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2004,2004,%,1.297631,E,
ZAF,2005-12-01,2005-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2005,2005,%,3.447803,E,
ZAF,2006-12-01,2006-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2006,2006,%,6.942430,E,
ZAF,2007-12-01,2007-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2007,2007,%,13.118988,E,
ZAF,2008-12-01,2008-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2008,2008,%,15.557477,E,
ZAF,2009-12-01,2009-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2009,2009,%,3.512411,E,
ZAF,2010-12-01,2010-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2010,2010,%,1.596793,E,
ZAF,2011-12-01,2011-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2011,2011,%,11.198431,E,
ZAF,2012-12-01,2012-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2012,2012,%,6.537109,E,
ZAF,2013-12-01,2013-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2013,2013,%,3.980089,E,
ZAF,2014-12-01,2014-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2014,2014,%,7.017552,E,
ZAF,2015-12-01,2015-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2015,2015,%,6.408302,E,
ZAF,2016-12-01,2016-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2016,2016,%,12.745123,E,
ZAF,2017-12-01,2017-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2017,2017,%,4.223585,E,
ZAF,2018-12-01,2018-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2018,2018,%,2.741411,E,
ZAF,2019-12-01,2019-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2019,2019,%,3.944298,E,
ZAF,2020-12-01,2020-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2020,2020,%,5.915199,E,
ZAF,2021-12-01,2021-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2021,2021,%,5.374054,E,
ZAF,2022-12-01,2022-12-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7012,December,2022,2022,%,12.500000,E,
